"state","year","GDP","pop","value","growth","timestep","laborproductivity"
"PA",2020,471534.765742884,12859,36.6696295001854,1.08984698981758,5,0.01736
"PA",2025,524771.659444522,13096,40.0711407639373,1.09276099350103,5,0.0179
"PA",2030,584686.792852265,13494,43.3293903106762,1.08131162439157,5,0.01576
"PA",2035,648296.498824955,13899,46.6433915263655,1.07648391061881,5,0.01485
"PA",2040,718145.402865221,14304,50.2059146298393,1.07637787448325,5,0.01483
"PA",2045,796224.21604929,14649,54.3534859751034,1.08261120977167,5,0.016
"PA",2050,880158.667446009,14993,58.704639995065,1.08005289710313,5,0.01552
"PA",2055,969378.465201547,15330,63.2340812264545,1.07715644337092,5,0.01498
"PA",2060,1061942.61803068,15667,67.782129190699,1.07192399851525,5,0.01399
"PA",2065,1154561.7404678,15968,72.3047182156688,1.06672243966025,5,0.013
"PA",2070,1248705.47884756,16269,76.7536713287581,1.06153060578729,5,0.01201
"PA",2075,1336189.03714128,16480,81.079431865369,1.05635900487525,5,0.01103
"PA",2080,1422595.84821099,16691,85.231313175423,1.05120757773621,5,0.01004
"PA",2085,1498322.67024077,16805,89.1593377114412,1.04608663635082,5,0.00905
"PA",2090,1570297.60655621,16919,92.8126725312496,1.04097534721077,5,0.00806
"PA",2095,1629915.1199982,16953,96.1431675808531,1.03588405504089,5,0.00708
"PA",2100,1683506.79777399,16987,99.1055982677335,1.03081270111461,5,0.00609
"RI",1990,22200.3191944829,1005,22.0898698452566,1.01951767699978,15,0.00129
"RI",2005,33201.8197958447,1068,31.0878462507909,1.407334967049,15,0.02304
"RI",2010,32663.6451802992,1054,30.9901756928835,0.996858239804731,5,-0.00063
"RI",2015,33637.8173912217,1056,31.8539937416872,1.02787393196361,5,0.00551
"RI",2020,34719.6573378259,1061,32.7235224673194,1.02729732204644,5,0.0054
"RI",2025,37362.0096698437,1081,34.56245112844,1.05619592643051,5,0.01099
"RI",2030,41925.4940700564,1117,37.5340143868007,1.08597663537571,5,0.01663
"RI",2035,47086.8848550471,1156,40.732599355577,1.08521830187983,5,0.01649
"RI",2040,53384.9588670098,1195,44.6736057464517,1.09675312779505,5,0.01864
"RI",2045,60341.4831033072,1229,49.0980334445136,1.09903896549504,5,0.01907
"RI",2050,67790.3551541555,1263,53.6740737562593,1.09320210995655,5,0.01798
"RI",2055,75741.3215442149,1296,58.4423777347337,1.08883812322739,5,0.01717
"RI",2060,84064.0152980707,1329,63.2535856268402,1.08232395871955,5,0.01595
"RI",2065,92480.1281591573,1359,68.0501310957744,1.075830412164,5,0.01473
"RI",2070,101079.412142995,1389,72.7713550345537,1.0693786163635,5,0.01351
"RI",2075,109222.266923301,1412,77.3528802572956,1.06295781108606,5,0.01229
"RI",2080,117198.768028456,1434,81.7285690575007,1.05656788455259,5,0.01107
"RI",2085,124283.586835442,1448,85.831206378068,1.05019832560241,5,0.00984
"RI",2090,130990.244485182,1462,89.5966104549811,1.04386987246022,5,0.00862
"RI",2095,136469.582842361,1468,92.9629310915267,1.03757196415636,5,0.0074
"RI",2100,141411.399036381,1475,95.8721349399194,1.03129423539291,5,0.00618
"SC",1990,64489.3723016972,3499,18.4308008864525,0.929920434678624,15,-0.00483
"SC",2005,105714.502841827,4270,24.7574948107323,1.34326744471155,15,0.01987
"SC",2010,107994.76391925,4636,23.2948153406493,0.940919730317425,5,-0.01211
"SC",2015,120052.921578877,4892,24.5406626285522,1.05348174130957,5,0.01047
"SC",2020,132979.672202271,5204,25.5533574562396,1.04126599362925,5,0.00812
"SC",2025,144592.914244204,5468,26.4434737096203,1.03483363213249,5,0.00687
"SC",2030,157558.380632083,5672,27.7782758519186,1.05047756421701,5,0.0099
"SC",2035,170998.958783964,5823,29.3661272168923,1.05716162419289,5,0.01118
"SC",2040,185415.831087064,5973,31.0423289949882,1.05707942915713,5,0.01116
"SC",2045,200479.860201222,6097,32.881722191442,1.05925435545608,5,0.01158
"SC",2050,216045.47824739,6222,34.7228348195742,1.05599197686219,5,0.01096
"SC",2055,231282.413702767,6343,36.4626223715539,1.05010499750438,5,0.00983
"SC",2060,246965.117350398,6464,38.2062372138611,1.04781923868612,5,0.00939
"SC",2065,262528.057385494,6572,39.9464481718645,1.04554782373,5,0.00895
"SC",2070,278346.865578587,6679,41.6749312140421,1.04327000575223,5,0.00851
"SC",2075,292838.242538473,6750,43.383443339033,1.04099615944694,5,0.00807
"SC",2080,307333.224790626,6820,45.0635226965727,1.03872627961801,5,0.00763
"SC",2085,320033.314896665,6852,46.706555005351,1.03646036107389,5,0.00719
"SC",2090,332526.967178274,6884,48.3043241107313,1.0342086695368,5,0.00675
"SC",2095,343201.26429535,6885,49.8476781837836,1.03195064006101,5,0.00631
"SC",2100,353444.48796108,6886,51.3279825676851,1.02969655634599,5,0.00587
"SD",1990,12578.7828539199,697,18.0470342237014,1.05400026602828,15,0.00351
"SD",2005,22788.0140570646,775,29.4038891058899,1.62929203443706,15,0.03308
"SD",2010,25468.098256886,816,31.2109047265759,1.06145498692974,5,0.012
"SD",2015,28727.6086642462,854,33.6388860237075,1.07779272399829,5,0.0151
"SD",2020,29940.4916460525,899,33.3042176263097,0.99005114505986,5,-0.002
"SD",2025,32380.4655770817,936,34.5945145054292,1.03874274704775,5,0.00763
"SD",2030,35461.85955576,965,36.7480409904249,1.06225051907168,5,0.01215
"SD",2035,38738.1999559334,984,39.3680893861112,1.07129763451524,5,0.01387
"SD",2040,42438.6319573462,1004,42.2695537423767,1.07370091872655,5,0.01432
"SD",2045,46453.0488083565,1018,45.6316785936704,1.07954010756265,5,0.01542
"SD",2050,50694.2945179574,1033,49.0748252835986,1.07545518368035,5,0.01466
"SD",2055,54229.9239252781,1047,51.7955338350316,1.05544000484383,5,0.01085
"SD",2060,57844.1490648597,1061,54.5185193825256,1.0525718212726,5,0.0103
"SD",2065,61349.0894864851,1072,57.2286282523182,1.04970987657932,5,0.00975
"SD",2070,64884.4888420739,1083,59.9118087184431,1.04688528360832,5,0.00921
"SD",2075,68118.3747700946,1089,62.5513083288288,1.04405641670393,5,0.00866
"SD",2080,71316.5137754788,1095,65.1292363246381,1.0412130147983,5,0.00811
"SD",2085,74188.6000969865,1097,67.628623607098,1.03837581128699,5,0.00756
"SD",2090,76895.6512244561,1098,70.032469239031,1.03554479603043,5,0.00701
"SD",2095,79050.0541283505,1093,72.323928754209,1.03271995890016,5,0.00646
"SD",2100,81115.806673846,1089,74.4865075058274,1.02990128977876,5,0.00591
"TN",1990,94427.3205788853,4891,19.3063423796535,0.919578866113976,15,-0.00557
"TN",2005,167958.712680822,5991,28.0351715374432,1.452122364047,15,0.02518
"TN",2010,169275.590425229,6355,26.6365995948432,0.950113665588525,5,-0.01018
"TN",2015,190760.688815177,6591,28.9426018533116,1.08657269672345,5,0.01674
"TN",2020,217063.201085015,6889,31.5086661467579,1.08866045652881,5,0.01713
"TN",2025,249096.702594241,7167,34.7560628706908,1.10306360506686,5,0.01981
"TN",2030,283383.690128288,7415,38.2176251015898,1.09959592499811,5,0.01917
"TN",2035,311759.662695534,7614,40.9455821769811,1.07137955506497,5,0.01388
"TN",2040,345520.847305516,7813,44.2238381294658,1.08006372795763,5,0.01552
"TN",2045,381727.618513767,7977,47.8535312164682,1.08207548780313,5,0.0159
"TN",2050,421526.765007693,8142,51.7718944986113,1.08188242711741,5,0.01587
"TN",2055,456817.841151041,8304,55.0117824122159,1.06258005323123,5,0.01221
"TN",2060,493122.715059376,8465,58.2543077447579,1.05894237907518,5,0.01152
"TN",2065,529134.556572108,8607,61.4772344106086,1.05532512170554,5,0.01083
"TN",2070,565734.913644758,8750,64.6554187022581,1.05169693012575,5,0.01013
"TN",2075,599384.177504023,8845,67.7653111932191,1.04809948730333,5,0.00944
"TN",2080,632781.893727163,8940,70.7809724527028,1.04450154815766,5,0.00875
"TN",2085,661912.992297633,8984,73.6768691337526,1.0409134910231,5,0.00805
"TN",2090,689995.376955553,9028,76.4283758258255,1.03734559739608,5,0.00736
"TN",2095,713538.5404677,9031,79.0099147899126,1.03377723177018,5,0.00667
"TN",2100,735419.015774333,9035,81.3966813253274,1.030208443355,5,0.00597
"TX",1990,374292.400092294,17045,21.9590730473625,0.827303030842437,15,-0.01256
"TX",2005,718917.513904994,22778,31.5619243965666,1.43730677194307,15,0.02448
"TX",2010,826127.862936491,25243,32.7270079997025,1.03691421310364,5,0.00728
"TX",2015,1009049.47999316,27487,36.7100622109782,1.12170541869614,5,0.02324
"TX",2020,1130841.61297235,29432,38.4221803809579,1.04663893403776,5,0.00916
"TX",2025,1302567.33777275,31070,41.9236349460171,1.09113107403958,5,0.0176
"TX",2030,1477614.37093769,32399,45.6067894360224,1.08785389183805,5,0.01698
"TX",2035,1639398.30543567,33455,49.0030878922634,1.0744691415081,5,0.01447
"TX",2040,1818430.62849967,34511,52.6913340239248,1.07526558611511,5,0.01462
"TX",2045,2016102.11662946,35425,56.9118452118408,1.08009877271279,5,0.01553
"TX",2050,2232368.3976954,36338,61.4334415128901,1.07944912494435,5,0.01541
"TX",2055,2448896.7624673,37229,65.7792785857074,1.07074057656212,5,0.01376
"TX",2060,2673545.95396936,38120,70.1349935458909,1.06621712876507,5,0.01291
"TX",2065,2898172.58219401,38921,74.4629527040417,1.06170898348082,5,0.01205
"TX",2070,3127052.18933157,39722,78.7234325897884,1.05721610184705,5,0.01119
"TX",2075,3339836.84188857,40300,82.8743633222971,1.05272802005647,5,0.01033
"TX",2080,3551336.22865503,40879,86.8743420498307,1.04826557414357,5,0.00947
"TX",2085,3737509.16418036,41216,90.6810259166431,1.04381827564955,5,0.00861
"TX",2090,3916478.14650802,41553,94.2525965997166,1.03938608597521,5,0.00776
"TX",2095,4066366.89988153,41686,97.5475435369556,1.03495868608514,5,0.0069
"TX",2100,4203991.63546378,41819,100.528267903675,1.03055663175762,5,0.00604
"UT",1990,31410.1520407117,1730,18.1561572489663,0.80222151239851,15,-0.01458
"UT",2005,69268.403995666,2458,28.1807990218332,1.55213455333108,15,0.02974
"UT",2010,78270.136008516,2775,28.2054544174832,1.00087490051758,5,0.00017
"UT",2015,89705.0773091033,2982,30.0821855496658,1.06653787967406,5,0.01297
"UT",2020,108054.881681598,3271,33.0342041215525,1.09813178523924,5,0.0189
"UT",2025,128740.498128162,3504,36.7410097397723,1.11221113741927,5,0.0215
"UT",2030,148278.816859236,3666,40.4470313309426,1.10086880076022,5,0.01941
"UT",2035,165680.668170149,3782,43.8076859254756,1.08308779368838,5,0.01609
"UT",2040,184569.837613769,3898,47.3498813785965,1.08085785355444,5,0.01567
"UT",2045,205103.97812058,3998,51.3016453528215,1.08345879354222,5,0.01616
"UT",2050,227642.693183806,4099,55.5361534969031,1.08254137104101,5,0.01599
"UT",2055,252087.572190326,4197,60.063753202365,1.0815252663423,5,0.0158
"UT",2060,277530.628259848,4295,64.617142784598,1.07580927496974,5,0.01472
"UT",2065,303078.383829001,4383,69.148615977413,1.07012803410266,5,0.01365
"UT",2070,329165.839912508,4472,73.6059570466252,1.06446030779081,5,0.01257
"UT",2075,353517.61095261,4536,77.9359812505755,1.05882708924235,5,0.0115
"UT",2080,377662.714695253,4601,82.0827460759082,1.05320732168625,5,0.01042
"UT",2085,398915.384337519,4639,85.9916758649533,1.04762182036929,5,0.00935
"UT",2090,419184.355615729,4678,89.6076006019088,1.04204970656269,5,0.00827
"UT",2095,435882.644753891,4693,92.8793191463651,1.03651161868502,5,0.0072
"UT",2100,450921.394742115,4709,95.7573571335983,1.03098685491759,5,0.00612
"VA",1990,148095.139286264,6214,23.8324974712365,0.898368351078917,15,-0.00712
"VA",2005,263430.762550611,7577,34.7671588426305,1.45881307171399,15,0.02549
"VA",2010,277507.70965841,8024,34.5847095785656,0.994752252696555,5,-0.00105
"VA",2015,288188.698785333,8363,34.4599663739487,0.996393111113639,5,-0.00072
"VA",2020,318702.805412428,8626,36.9467662198503,1.07216489473366,5,0.01403
"VA",2025,358520.654932733,8910,40.2380084099588,1.08908065649167,5,0.01721
"VA",2030,395200.340058871,9214,42.8912893486945,1.06593966857661,5,0.01285
"VA",2035,430078.593183459,9485,45.3430251115929,1.05716162419289,5,0.01118
"VA",2040,467664.514490604,9757,47.93117910122,1.05707942915713,5,0.01116
"VA",2045,507002.303907978,9986,50.771310225113,1.05925435545608,5,0.01158
"VA",2050,547721.607315546,10216,53.6140962525006,1.05599197686219,5,0.01096
"VA",2055,587832.793925759,10441,56.3004304114318,1.05010499750438,5,0.00983
"VA",2060,629215.862285589,10666,58.9926741314072,1.04781923868612,5,0.00939
"VA",2065,670272.887541967,10867,61.6796620541058,1.04554782373,5,0.00895
"VA",2070,712209.656060052,11068,64.3485413859823,1.04327000575223,5,0.00851
"VA",2075,750718.651917923,11207,66.9865844488197,1.04099615944694,5,0.00807
"VA",2080,789532.493937393,11347,69.5807256488405,1.03872627961801,5,0.00763
"VA",2085,823655.84088412,11421,72.1176640297802,1.03646036107389,5,0.00719
"VA",2090,857276.69543272,11494,74.5847133663407,1.0342086695368,5,0.00675
"VA",2095,886206.589415126,11514,76.9677426971622,1.03195064006101,5,0.00631
"VA",2100,914108.94172398,11534,79.2534196049922,1.02969655634599,5,0.00587
"VT",1990,11395.0283161565,565,20.1681917100115,0.98161424162779,15,-0.00124
"VT",2005,17077.524445416,621,27.500039364599,1.36353520236264,15,0.02089
"VT",2010,17840.3615773566,626,28.4989801555218,1.03632506767276,5,0.00716
"VT",2015,18280.8016518714,625,29.2492826429943,1.02632734516737,5,0.00521
"VT",2020,19563.2688740909,628,31.1517020288071,1.06504157414843,5,0.01268
"VT",2025,21292.0209591323,637,33.4254646140224,1.07298999531752,5,0.01419
"VT",2030,23664.4125249009,649,36.4628852463805,1.09087145586254,5,0.01755
"VT",2035,26037.1852889353,658,39.5701904087162,1.08521830187983,5,0.01649
"VT",2040,28946.9529755029,667,43.3987300982052,1.09675312779505,5,0.01864
"VT",2045,32100.0106250158,673,47.6968954309299,1.09903896549504,5,0.01907
"VT",2050,35352.5110785122,678,52.1423467234693,1.09320210995655,5,0.01798
"VT",2055,38833.8092637849,684,56.774574947054,1.08883812322739,5,0.01717
"VT",2060,42399.4530708075,690,61.4484827113152,1.08232395871955,5,0.01595
"VT",2065,45879.0536586236,694,66.1081464821666,1.075830412164,5,0.01473
"VT",2070,49415.5521126028,699,70.6946382154547,1.0693786163635,5,0.01351
"VT",2075,52601.7925251144,700,75.1454178930205,1.06295781108606,5,0.01229
"VT",2080,55577.3646519344,700,79.3962352170491,1.05656788455259,5,0.01107
"VT",2085,58200.4917122878,698,83.3817932840799,1.05019832560241,5,0.00984
"VT",2090,60492.6206350653,695,87.0397419209573,1.04386987246022,5,0.00862
"VT",2095,62313.8972293671,690,90.30999598459,1.03757196415636,5,0.0074
"VT",2100,63798.2821062259,685,93.1361782572641,1.03129423539291,5,0.00618
"WA",1990,121496.183382044,4901,24.790080265669,0.871095448470328,15,-0.00916
"WA",2005,217911.217385519,6257,34.8267887782514,1.40486793124595,15,0.02292
"WA",2010,241958.356958199,6743,35.8828944028177,1.03032451918811,5,0.00599
"WA",2015,281372.031868382,7164,39.275828010662,1.09455573928222,5,0.01823
"WA",2020,356477.105269592,7748,46.0089191106856,1.17143091415401,5,0.03215
"WA",2025,438206.413924519,8213,53.3552190337902,1.15967121299745,5,0.03007
"WA",2030,500306.537106884,8567,58.399268951428,1.09453714198874,5,0.01823
"WA",2035,551180.099751199,8839,62.3577440605497,1.06778295653691,5,0.0132
"WA",2040,607076.91834519,9110,66.6385201257069,1.0686486679345,5,0.01337
"WA",2045,669297.978386061,9346,71.6133081945283,1.0746533395315,5,0.0145
"WA",2050,735914.617274177,9582,76.8017759626568,1.07245116723326,5,0.01409
"WA",2055,805673.217959134,9813,82.1026411860934,1.06902008654089,5,0.01344
"WA",2060,877881.46933182,10043,87.4122741543185,1.0646706718751,5,0.01261
"WA",2065,950136.968846013,10251,92.687246985271,1.06034590544619,5,0.01179
"WA",2070,1023649.58299072,10458,97.8819643326374,1.05604565370457,5,0.01097
"WA",2075,1092167.40557655,10609,102.947252858569,1.05174894640158,5,0.01014
"WA",2080,1160183.55087178,10759,107.833771807025,1.04746623938736,5,0.00932
"WA",2085,1220312.35893542,10848,112.491920993309,1.04319749841098,5,0.00849
"WA",2090,1278248.94332809,10937,116.873817621659,1.03895298959834,5,0.00767
"WA",2095,1326973.07155426,10973,120.930745607788,1.03471203447176,5,0.00685
"WA",2100,1372022.96809635,11010,124.61607339658,1.03047469665609,5,0.00602
"WI",1990,98978.3132594985,4902,20.1914143736227,1.0310054582463,15,0.00204
"WI",2005,166377.824747657,5546,29.9996077799598,1.48576059234118,15,0.02675
"WI",2010,168078.659617541,5690,29.5393074899018,0.984656456396557,5,-0.00309
"WI",2015,181044.352301025,5761,31.4258552857186,1.06386567445637,5,0.01246
"WI",2020,199769.805922689,5862,34.0787795842186,1.08441852335856,5,0.01634
"WI",2025,224006.455118744,6001,37.3281878218204,1.09534990035578,5,0.01838
"WI",2030,248834.578515531,6173,40.3101536555209,1.07988509509046,5,0.01549
"WI",2035,271280.413015462,6329,42.8630767918253,1.06333201203153,5,0.01236
"WI",2040,296482.75905413,6486,45.7111870265387,1.06644670536709,5,0.01295
"WI",2045,323955.113024924,6615,48.9728062018026,1.07135275601945,5,0.01388
"WI",2050,352938.463106808,6744,52.3336985626939,1.06862772672332,5,0.01336
"WI",2055,383150.54141592,6870,55.7715489688385,1.06569095058371,5,0.01281
"WI",2060,414259.336909196,6996,59.2137416965689,1.06171951095806,5,0.01205
"WI",2065,445134.883621792,7107,62.6333028875464,1.05774945296483,5,0.01129
"WI",2070,476414.958601251,7218,66.0037349128915,1.05381213938847,5,0.01054
"WI",2075,505299.591173883,7292,69.2950618724469,1.04986576841294,5,0.00978
"WI",2080,533799.503761617,7365,72.4778688067369,1.04593122292247,5,0.00902
"WI",2085,558726.93968242,7398,75.5240524036794,1.04202915520412,5,0.00827
"WI",2090,582611.86533123,7431,78.4028886194631,1.03811813752255,5,0.00751
"WI",2095,602635.253280214,7432,81.0865518407177,1.03422913707019,5,0.00675
"WI",2100,620926.322015167,7432,83.5476751904153,1.03035180672785,5,0.006
"WV",1990,26832.6254550582,1792,14.9735633119744,1.12144821745518,15,0.00767
"WV",2005,41600.0092858365,1820,22.8571479592508,1.52650023798756,15,0.0286
"WV",2010,43437.2917292375,1854,23.4289599402576,1.02501676858487,5,0.00495
"WV",2015,44106.2021594084,1842,23.9447351571164,1.02201443078028,5,0.00436
"WV",2020,47372.0243707125,1789,26.479611163059,1.10586360589539,5,0.02033
"WV",2025,52506.8026905559,1776,29.5646411545923,1.11650586455126,5,0.02229
"WV",2030,57227.3514297932,1803,31.74007289506,1.07358221360078,5,0.0143
"WV",2035,61605.8545572308,1836,33.5543870137423,1.05716162419289,5,0.01118
"WV",2040,66328.2497452816,1870,35.4696522702041,1.05707942915713,5,0.01116
"WV",2045,71160.2006401579,1894,37.5713836537265,1.05925435545608,5,0.01158
"WV",2050,76136.4779403592,1919,39.6750796979464,1.05599197686219,5,0.01096
"WV",2055,80909.5449652987,1942,41.6629994671981,1.05010499750438,5,0.00983
"WV",2060,85826.3048251739,1966,43.6552923830996,1.04781923868612,5,0.00939
"WV",2065,90648.380147657,1986,45.6436959454466,1.04554782373,5,0.00895
"WV",2070,95523.1100567072,2006,47.6186989315589,1.04327000575223,5,0.00851
"WV",2075,99934.8995345153,2016,49.5708827056127,1.04099615944694,5,0.00807
"WV",2080,104268.421604619,2025,51.4905785701821,1.03872627961801,5,0.00763
"WV",2085,108016.717961271,2024,53.3679436567542,1.03646036107389,5,0.00719
"WV",2090,111656.632580452,2023,55.1935900051665,1.0342086695368,5,0.00675
"WV",2095,114654.562853123,2013,56.9570605330965,1.03195064006101,5,0.00631
"WV",2100,117531.572137401,2004,58.6484890905196,1.02969655634599,5,0.00587
"WY",1990,11703.1639875917,453,25.8347990896063,0.939536438231578,15,-0.00415
"WY",2005,21019.9073602372,514,40.8947614012397,1.58293320801137,15,0.03109
"WY",2010,25259.3017374114,564,44.785995988318,1.09515239736697,5,0.01834
"WY",2015,25110.7960062349,586,42.8511877239504,0.956798811287521,5,-0.00879
"WY",2020,24619.5246083699,577,42.6681535673656,0.995728609490036,5,-0.00086
"WY",2025,26156.3188694246,582,44.942128641623,1.05329443353266,5,0.01044
"WY",2030,29033.5313314379,596,48.7139787440232,1.08392682359302,5,0.01625
"WY",2035,32184.5246133846,610,52.7615157596469,1.08308779368838,5,0.01609
"WY",2040,35642.3116714067,625,57.0276986742507,1.08085785355444,5,0.01567
"WY",2045,39296.6347802031,636,61.787161604093,1.08345879354222,5,0.01616
"WY",2050,43342.8787958865,648,66.8871586356273,1.08254137104101,5,0.01599
"WY",2055,47672.1602064042,659,72.3401520582765,1.0815252663423,5,0.0158
"WY",2060,52142.2183798004,670,77.8242065370155,1.07580927496974,5,0.01472
"WY",2065,56631.6682999981,680,83.2818651470561,1.07012803410266,5,0.01365
"WY",2070,61168.6654674011,690,88.6502398078277,1.06446030779081,5,0.01257
"WY",2075,65424.0969373218,697,93.8652753763583,1.05882708924235,5,0.0115
"WY",2080,69597.1550760474,704,98.8595952784764,1.05320732168625,5,0.01042
"WY",2085,73222.2007007925,707,103.567469166609,1.04762182036929,5,0.00935
"WY",2090,76732.8625575535,711,107.922450854506,1.04204970656269,5,0.00827
"WY",2095,79534.5035758648,711,111.862874227658,1.03651161868502,5,0.0072
"WY",2100,81883.6985462309,710,115.329152882015,1.03098685491759,5,0.00612
